0006561	0.00168
0004645	0.00168
0004124	0.00168
0004807	0.00168
0016776	0.00168
0004823	0.00167
0006429	0.00167
0009331	0.00166
0006072	0.00166
0019885	0.00165
0030176	0.00165
0019787	0.00165
0051246	0.00165
0043687	0.00165
0008652	0.00161
0016810	0.00156
0016485	0.00152
0009986	0.00152
0030154	0.00152
0008273	0.00152
0004948	0.00152
0004238	0.00152
0004909	0.00152
0008533	0.00152
0003866	0.00148
0004764	0.00148
0004765	0.00148
0004177	0.00148
0008168	0.00148
0007131	0.00142
0000228	0.00142
0003713	0.00142
0005694	0.00142
0005667	0.00142
0007130	0.00142
0000795	0.00142
0000159	0.00142
0008601	0.00142
0001503	0.00142
0048240	0.00142
0015889	0.00142
0042627	0.00142
0005138	0.00142
0042742	0.00142
0007338	0.00142
0005549	0.00142
0030141	0.00142
0019953	0.00142
0008219	0.00142
0005129	0.00142
0004017	0.00141
0016868	0.00141
0006606	0.00139
0004459	0.00139
0046168	0.00139
0004367	0.00139
0003774	0.00139
0016459	0.00139
0019642	0.00139
0019911	0.00139
0006691	0.00139
0007205	0.00139
0019904	0.00139
0004060	0.00139
0004143	0.00139
0016407	0.00139
0016149	0.00139
0005094	0.00139
0005085	0.00139
0006415	0.00139
0004853	0.00139
0004815	0.00139
0009966	0.00139
0006904	0.00139
0043039	0.00139
0006422	0.00139
0016876	0.00139
0004719	0.00139
0004615	0.00139
0004726	0.00139
0019307	0.00139
0004437	0.00138
0004455	0.00135
0015934	0.00135
0006749	0.00127
0004362	0.00127
0004221	0.00126
0006511	0.00126
0004746	0.00125
0009349	0.00125
0009231	0.00125
0016671	0.00125
0004316	0.00125
0050515	0.00125
0019421	0.00125
0004363	0.00125
0000105	0.00125
0015996	0.00125
0015930	0.00125
0047746	0.00125
0004794	0.00125
0016114	0.00125
0008909	0.00125
0003849	0.00125
0009097	0.00125
0008883	0.00125
0006306	0.00123
0004152	0.00121
0004158	0.00121
0004611	0.00121
0017076	0.00121
0003878	0.00121
0004775	0.00121
0016813	0.00121
0031419	0.00121
0008131	0.0012
0048038	0.0012
0009308	0.0012
0051205	0.00119
0006120	0.00119
0004591	0.00119
0009107	0.00119
0051087	0.00119
0004491	0.00119
0016992	0.00119
0008425	0.00119
0008410	0.00119
0000774	0.00119
0004359	0.00119
0006744	0.00119
0004368	0.00119
0004375	0.00119
0004722	0.00119
0008287	0.00119
0005961	0.00119
0042803	0.00119
0004657	0.00119
0006562	0.00119
0004659	0.00119
0006510	0.00119
0004325	0.00119
0006512	0.00118
0007010	0.00118
0016846	0.00114
0004962	0.00114
0006898	0.00114
0016527	0.00114
0004910	0.00114
0005432	0.00114
0016934	0.00114
0004970	0.00114
0007339	0.00114
0005234	0.00114
0003953	0.00114
0006164	0.00112
0015926	0.00112
0004826	0.00109
0004824	0.00109
0004791	0.00109
0006430	0.00109
0004829	0.00109
0019430	0.00109
0006432	0.00109
0008654	0.00109
0004329	0.00109
0006435	0.00109
0004602	0.00108
0004176	0.00107
0003856	0.00104
0005874	0.00104
0043065	0.00104
0004735	0.00104
0004512	0.00104
0006021	0.00104
0006428	0.00104
0042989	0.00104
0015629	0.00104
0003855	0.00104
0003999	0.00104
0006168	0.00104
0004707	0.00104
0004822	0.00104
0051056	0.00104
0004070	0.00104
0008964	0.00104
0004748	0.00104
0016747	0.00104
0030131	0.00104
0008097	0.00104
0009607	0.00104
0004842	0.00104
0006897	0.00104
0046034	0.00104
0004182	0.00103
0004180	0.00103
0007040	0.00098
0006683	0.00098
0004336	0.00098
0000323	0.00098
0005537	0.00098
0015578	0.00098
0006685	0.00098
0030301	0.00098
0015761	0.00098
0008158	0.00098
0030203	0.00098
0004348	0.00098
0004767	0.00098
0008449	0.00098
0017017	0.00097
0016812	0.00097
0008138	0.00097
0016070	0.00097
0007067	0.00097
0008430	0.00097
0006397	0.00096
0005319	0.00096
0004527	0.00095
0004407	0.00095
0005672	0.00095
0006270	0.00095
0003682	0.00095
0016575	0.00095
0006333	0.00095
0006364	0.00095
0032040	0.00095
0051183	0.00094
0005140	0.00094
0005134	0.00094
0005137	0.00094
0005139	0.00094
0005201	0.00094
0005128	0.00094
0030682	0.00094
0042381	0.00094
0006956	0.00094
0005501	0.00094
0030500	0.00094
0009611	0.00094
0004650	0.00094
0004556	0.00094
0005135	0.00094
0005199	0.00094
0005136	0.00094
0005499	0.00094
0031072	0.00091
0006024	0.00089
0009312	0.00089
0001733	0.00089
0007212	0.00089
0050780	0.00089
0008455	0.00089
0003830	0.00089
0016857	0.00089
0008115	0.00088
0046653	0.00088
0004312	0.00088
0004631	0.00088
0006695	0.00088
0005835	0.00088
0005185	0.00086
0030955	0.00086
0015036	0.00086
0004743	0.00086
0016524	0.00084
0008134	0.00083
0004831	0.00083
0006437	0.00083
0016208	0.00083
0003987	0.00083
0004828	0.00083
0006434	0.00083
0004736	0.00083
0004053	0.00083
0006527	0.00083
0016044	0.00082
0018193	0.00082
0008250	0.00082
0004597	0.00082
0009306	0.00082
0017057	0.00082
0000150	0.00082
0016891	0.00082
0004109	0.00077
0004275	0.00076
0050793	0.00076
0046649	0.00076
0004963	0.00076
0004907	0.00076
0019221	0.00076
0004967	0.00076
0019955	0.00076
0004965	0.00076
0005540	0.00076
0009049	0.00076
0004246	0.00076
0048544	0.00076
0005118	0.00076
0042289	0.00076
0016788	0.00075
0030492	0.0007
0017148	0.0007
0003872	0.00069
0006420	0.00069
0016831	0.00069
0008119	0.00069
0000775	0.00069
0043234	0.00069
0005945	0.00069
0051258	0.00069
0030598	0.00069
0018149	0.00069
0005925	0.00069
0006703	0.00069
0003810	0.00069
0030272	0.00069
0005833	0.00069
0007172	0.00069
0016043	0.00069
0050821	0.00069
0008080	0.00069
0020027	0.00069
0030097	0.00069
0040007	0.00069
0004303	0.00069
0008898	0.00069
0004198	0.00069
0006916	0.00069
0005175	0.00069
0004757	0.00069
0006888	0.00069
0030127	0.00069
0006424	0.00069
0004814	0.00069
0006729	0.00069
0006427	0.00069
0004821	0.00069
0000059	0.00069
0031424	0.00069
0004422	0.00069
0006166	0.00069
0009186	0.00069
0005096	0.00069
0004797	0.00069
0004019	0.00069
0004435	0.00069
0032259	0.00064
0006189	0.00063
0008272	0.00063
0004315	0.00062
0008271	0.00062
0009228	0.00062
0004106	0.00062
0009088	0.00062
0004795	0.00062
0004134	0.00062
0004636	0.00062
0004639	0.00062
0004399	0.00062
0004635	0.00062
0044238	0.00062
0004641	0.00062
0004357	0.00062
0004750	0.00062
0004729	0.00062
0004425	0.00062
0000103	0.00062
0006568	0.00062
0009523	0.00062
0004044	0.00062
0009317	0.00062
0004802	0.00062
0016851	0.00062
0004072	0.00062
0009113	0.00062
0003989	0.00062
0004412	0.00062
0004629	0.00061
0006436	0.0006
0004830	0.0006
0006222	0.0006
0003842	0.0006
0016742	0.0006
0004421	0.0006
0006878	0.00059
0006825	0.00059
0008750	0.00059
0004149	0.00059
0008746	0.00059
0015992	0.00059
0004494	0.00059
0004419	0.00059
0045252	0.00059
0016866	0.00059
0003954	0.00059
0003895	0.00059
0003994	0.00059
0004358	0.00059
0005760	0.00059
0006122	0.00059
0008033	0.00059
0017001	0.00059
0008800	0.00059
0019843	0.00059
0000049	0.00059
0004609	0.00059
0004174	0.00059
0004300	0.00059
0016507	0.00059
0008535	0.00059
0003867	0.00059
0009448	0.00059
0008495	0.00059
0003857	0.00059
0016654	0.00059
0004479	0.00059
0030145	0.00058
0006913	0.00048
0003908	0.00048
0003847	0.00048
0004540	0.00048
0008247	0.00048
0004620	0.00048
0009395	0.00048
0051276	0.00047
0006383	0.00047
0005666	0.00047
0005635	0.00047
0000123	0.00047
0003712	0.00047
0004652	0.00047
0030308	0.00047
0002347	0.00047
0000245	0.00047
0016973	0.00047
0008235	0.00047
0016573	0.00047
0004402	0.00047
0003708	0.00047
0005351	0.00047
0006302	0.00047
0000808	0.00047
0003910	0.00047
0009725	0.00047
0006366	0.00047
0042254	0.00047
0005664	0.00047
0005665	0.00047
0003963	0.00047
0003905	0.00047
0004525	0.00047
0008641	0.00047
0005147	0.00047
0005143	0.00047
0007223	0.00047
0048046	0.00047
0045926	0.00047
0009664	0.00047
0019229	0.00047
0009755	0.00047
0030377	0.00047
0043176	0.00047
0004621	0.00047
0046849	0.00047
0016608	0.00047
0007620	0.00047
0005146	0.00047
0046008	0.00047
0050819	0.00047
0005144	0.00047
0005152	0.00047
0016811	0.00047
0030178	0.00047
0004339	0.00047
0000272	0.00047
0008218	0.00047
0005976	0.00047
0018298	0.00047
0004860	0.00047
0005149	0.00047
0050525	0.00047
0016052	0.00047
0003711	0.00038
0045028	0.00038
0007283	0.00038
0016298	0.00038
0004991	0.00038
0004983	0.00038
0016493	0.00038
0016519	0.00038
0004989	0.00038
0003998	0.00038
0004964	0.00038
0007034	0.00034
0005923	0.00034
0030904	0.00034
0043547	0.00034
0006171	0.00034
0016567	0.00034
0000151	0.00034
0042176	0.00034
0016598	0.00034
0006071	0.00034
0004371	0.00034
0009089	0.00034
0008839	0.00034
0004057	0.00034
0006528	0.00034
0006423	0.00034
0004817	0.00034
0008021	0.00034
0007269	0.00034
0048278	0.00034
0006887	0.00034
0007349	0.00034
0030234	0.00034
0006772	0.00034
0004792	0.00034
0004016	0.00034
0050333	0.00034
0006421	0.00034
0004816	0.00034
0006425	0.00034
0004819	0.00034
0008202	0.00034
0003868	0.00034
0009415	0.00034
0004555	0.00034
0006431	0.00034
0005993	0.00034
0005991	0.00034
0004619	0.00034
0016564	0.00034
0004612	0.00034
0006007	0.00034
0006097	0.00034
0009072	0.00034
0006808	0.00034
0006102	0.00034
0004496	0.00034
0005852	0.00034
0004476	0.00034
0008017	0.00034
0046488	0.00034
0016307	0.00034
0017048	0.00034
0004326	0.00034
0006419	0.00034
0004813	0.00034
0004825	0.00034
0004818	0.00034
0004642	0.00034
0004349	0.00034
0000145	0.00034
0046907	0.00034
0005773	0.00034
0017039	0.00034
0051020	0.00034
0005882	0.00034
0032312	0.00034
0006081	0.00034
0004030	0.00034
0009258	0.00034
0005542	0.00034
0005093	0.00034
0016155	0.00034
0005952	0.00034
0006909	0.00034
0008290	0.00034
0008603	0.00034
0006914	0.00034
0016847	0.00034
0005057	0.00034
0045329	0.00034
0017000	0.00034
0000334	0.00034
0006605	0.00034
0004046	0.00034
0008171	0.00034
0004114	0.00034
0008060	0.00034
0005869	0.00034
0004122	0.00034
0008170	0.00034
0005245	0.00034
0019343	0.00034
0004156	0.00034
0009086	0.00034
0016763	0.00034
0050897	0.00034
0005523	0.00034
0004463	0.00034
0008705	0.00034
0005083	0.00034
0005834	0.00034
0007049	0.00034
0004013	0.00034
0005971	0.00034
0007608	0.00034
0046839	0.00034
0008615	0.00034
0008478	0.00034
0004342	0.00034
0051861	0.00034
0003922	0.00034
0006044	0.00034
0006777	0.00034
0043087	0.00034
0046836	0.00034
0017089	0.00034
0009435	0.00034
0006569	0.00034
0019370	0.00034
0030429	0.00034
0005543	0.00034
0006177	0.00034
0004715	0.00034
0004864	0.00034
